cond_id,window,lli,lam_pe,lam_ne,pvs,v_peak,dqdv_peak,v_valley,dqdv_valley
e92ce0dc0e48,11,0.02,0.02,0.1,-24.582456374524416,3.643951614377004,8.142224104167694,3.8066911102832846,4.141687545639455
e95209abc990,11,0.16,0.08,0.0,-5.754083368406495,3.579332397690309,4.824569097779459,3.7316219510414115,3.9482823116598267
e9b2701d8d67,11,0.04,0.0,0.08,-9.174161227917379,3.662923830279423,6.738055393368705,3.861676417515502,4.914667113599205
e9bf412e6cad,11,0.12,0.02,0.1,-10.289185032379187,3.621327435086017,5.448276409039618,3.7110827271829603,4.524767601018927
e9ce0ecf827c,11,0.16,0.04,0.0,-107.11708438390525,3.5519233044949328,7.173019448205082,3.5830700546451326,3.8366703840817107
ea3c2be8f132,11,0.08,0.1,0.06,-11.486777443021115,3.6491974595194305,6.930923986249543,3.855372217312185,4.562640429115388
ea5f1ee940b4,11,0.1,0.02,0.2,-9.082417483247356,3.674685256750803,6.179750464960632,3.8540066123008945,4.551079050192866
ea755aac67e0,11,0.16,0.16,0.0,-9.321899392650913,3.592189799344572,5.6146407509714225,3.739572679870772,4.240752366507098
ea79360362dd,11,0.04,0.1,0.14,-35.815035110671836,3.6133758949369943,8.630552968357275,3.7508313355900755,3.7075815352143016
ea918f62b3f2,11,0.02,0.08,0.2,-42.4369075603964,3.596370880479173,9.047913806241821,3.703598579835714,4.49750184073431
eb3290c43d71,11,0.18,0.12,0.18,-3.465805302316431,3.596527039468639,5.359466762519696,3.8994974564375147,4.3094302849439465
ec8d746671b4,11,0.18,0.08,0.0,-13.619376402811087,3.5509804760118753,6.049118011671517,3.719891684141939,3.748652689494613
ec9c2c16015f,11,0.06,0.0,0.18,-17.12075909616535,3.66165509739725,7.188767824166924,3.8284264391468072,4.33351585792849
ed432e95ef89,11,0.12,0.08,0.16,-8.349353196879969,3.663864638792411,6.159988154233005,3.8615964503978706,4.509055420880095
edf7ce67e08c,11,0.2,0.06,0.1,-111.56600348315503,3.553092522667491,7.258742235244893,3.5866098330881373,3.5193498641090772
edfc4c5c83ad,11,0.18,0.18,0.04,-8.42428041612616,3.5881560655731493,5.498676318096935,3.7434468791889657,4.190462958148915
ee3ec6d131bb,11,0.18,0.1,0.12,-10.265447831662312,3.621293724986506,5.089481591644854,3.715986901506793,4.11741372806146
ee8bca428ecb,11,0.08,0.02,0.08,-3.990099532474408,3.5936557781970544,6.034675606178301,3.89847326985905,4.8184234752077515
eeb026a1dda8,11,0.12,0.02,0.18,-3.193817726730079,3.6056669628808895,5.598064774496968,3.8908618411273914,4.687204316780663
eed302dcbefd,11,0.16,0.0,0.12,-130.80985393166546,3.5519353679051378,7.695843709912011,3.5830309906778885,3.6282298370943082
eedef87c64b2,11,0.06,0.04,0.2,-31.03308442437066,3.6407555153671183,8.180433728935762,3.78399946184756,3.7351322445281863
ef39f5fc1206,11,0.18,0.04,0.18,-74.9493588499912,3.550100777817052,4.977785995717885,3.5687112530199814,3.582942811364678
ef9dc5d24a04,11,0.1,0.02,0.0,-11.990767128891125,3.6262162859157323,5.537503500180345,3.719906138568847,4.414090294676725
efdb6e4fb949,11,0.02,0.0,0.02,-8.23466493617295,3.6593351415118605,6.831203401316946,3.8739298636968655,5.0640877670523095
f0074576834f,11,0.2,0.12,0.08,-9.950105090386623,3.638953999892598,4.663164022976085,3.725578420650563,3.8012419330404654
f04fadad4c15,11,0.2,0.18,0.08,-8.568242886315918,3.5976969402599357,5.304207047745917,3.7373105119006533,4.107964055702181
f05a31fed4fe,11,0.1,0.08,0.18,-19.18586464531035,3.650147611809965,7.2132567787347455,3.817676841014941,3.9990636630749035
f0cc12aef4a0,11,0.02,0.02,0.2,-41.191590965043254,3.6250149740362185,9.013222957441194,3.749880927283779,3.869795685807461
f0d5a63ef1b2,11,0.06,0.1,0.0,-20.579565961066997,3.6483408083060773,6.986833261965641,3.7614770184058806,4.658539163631606
f11440eb3d24,11,0.16,0.0,0.1,-127.18533776128903,3.555316725149301,7.614146300843842,3.586638545969343,3.630469940548242
f1239ebd9922,11,0.1,0.0,0.02,-11.312707575275835,3.6321574415228968,5.367320835187266,3.719591698579862,4.378202653040323
f13859a59e32,11,0.2,0.1,0.0,-17.449705714613724,3.5508284693749443,6.7934368701758565,3.730120566601551,3.6648425366156605
f1405c87dc6a,11,0.1,0.1,0.14,-16.54841429979509,3.6482578584367666,7.1125122909439025,3.8279344201173835,4.139150108290368
f16a69400c5f,11,0.16,0.16,0.12,-6.227264479701926,3.6577101088885495,5.773419834834945,3.890286579222693,4.325104642308684
f1b0dce3bd7d,11,0.08,0.04,0.12,-8.757181376947559,3.6634183717286266,6.448602021377899,3.861679858208446,4.712390224210883
f1daf5a919b9,11,0.12,0.0,0.12,-10.44381702719757,3.630226521001603,5.287822782097059,3.711207065409072,4.442076793542609
f1e323c8c39b,11,0.02,0.02,0.08,-20.96671402105671,3.647196798142482,7.916301229328735,3.817773233040353,4.339873900093674
f2199db3bf61,11,0.1,0.06,0.04,-7.288324806779327,3.594308957721118,5.955884922591003,3.7480447647812865,4.835408426304135
f266d5791852,11,0.12,0.02,0.16,-3.0885099263037565,3.609558159043452,5.579205049403637,3.8976077573895234,4.689561005643985
f298fef5687f,11,0.06,0.12,0.04,-19.846022221039203,3.6346013060343654,7.678635909691205,3.8148955024697635,4.100513280909887
f29ee74c331f,11,0.06,0.02,0.08,-6.908993488820424,3.6636095389495473,6.365738146804683,3.8760591662615647,4.89792505500363
f2b4fee44bed,11,0.06,0.04,0.1,-12.638481571328313,3.6585995758799124,7.009363384493428,3.8482146939616144,4.612916208972594
f2bf8a816ade,11,0.12,0.14,0.1,-11.075954356670763,3.6485547148492667,6.641191602357736,3.8546304501312907,4.358706164356672
f3a6078d7f98,11,0.18,0.04,0.08,-112.99568743673126,3.551515112537351,7.506283370986174,3.585909654350784,3.61984847470596
f3b74a98529b,11,0.04,0.1,0.12,-33.01261929695398,3.6174009721714615,8.535181985544837,3.765529454417564,3.645072794118651
f3df8c78e80a,11,0.12,0.02,0.06,-10.798990633683363,3.629001462158401,5.301737803825285,3.7187778106382527,4.332243857465072
f3e349fc6e26,11,0.1,0.06,0.14,-8.551639839108242,3.663647533196182,6.3053862495064354,3.8616495397394788,4.612144402127408
f408cb656b30,11,0.12,0.12,0.06,-4.1831303996046305,3.5694173565187075,5.870786099798421,3.89922860163715,4.491142654212011
f44547021f3d,11,0.18,0.0,0.04,-85.03844298944155,3.5822902927801503,6.6572730244651845,3.6215534397762883,3.318396137048042
f4c60c27e34f,11,0.0,0.0,0.08,-24.732060836149703,3.6445300568115413,8.284958875060651,3.807927277152493,4.243808881130481
f4f75a9ed95d,11,0.16,0.08,0.12,-10.217205231858962,3.616797296922533,5.30088490170045,3.709180219727438,4.356989619483751
f524c7816467,11,0.14,0.04,0.08,-10.640251780958264,3.6330217895285286,5.1434014271064585,3.7200601733998506,4.217291108107895
f5325b61b9bb,11,0.18,0.14,0.04,-11.452132235797375,3.614594272830205,5.242498455391234,3.721262942844957,4.020914740965659
f55177eaad8e,11,0.14,0.1,0.14,-3.7796639713167113,3.5823067646978286,5.67489070921387,3.892180640193926,4.5036715863489905
f5b65894fb51,11,0.18,0.12,0.02,-10.975953663017835,3.632040892577183,4.901525869633971,3.7259206934126583,3.871105525770454
f5ba9c4523ec,11,0.16,0.02,0.18,-9.160240142335681,3.6422538595177434,4.8034905872020195,3.7147449320751047,4.13945495440111
f5e0f5851c68,11,0.14,0.18,0.12,-14.489798956133443,3.641028329102653,6.823777146901324,3.836142395410018,3.996613552593919
f5ea5d6b341f,11,0.08,0.0,0.06,-7.718585938396487,3.6075235282748155,5.918808622775447,3.72665033995946,4.999318089220344
f6149db3eb03,11,0.18,0.0,0.02,-73.55116139570129,3.58606359820816,6.53080838891856,3.630095519635873,3.2922094294260233
f6db6ee12ffd,11,0.14,0.1,0.0,-11.643137459017849,3.6117268976145964,5.532350216901642,3.720922973754815,4.260965292415699
f7360aa857e3,11,0.2,0.2,0.16,-5.8102591034102335,3.65731716110268,5.486910856152045,3.893102030503025,4.116939672272299
f743050340c9,11,0.0,0.0,0.16,-37.39325258034164,3.628654104212406,9.029357820500273,3.7661625225657427,3.8874708010906636
f7521d800008,11,0.12,0.14,0.02,-7.449446484947749,3.5674967786887466,5.891743635544613,3.7563637889090034,4.484788950136731
f7b6795d8085,11,0.0,0.02,0.1,-31.874272147955438,3.6313997370321562,8.736735672591514,3.782782387621916,3.9115238692146654
f93319b8caca,11,0.08,0.02,0.14,-7.721758362400336,3.6692864963116065,6.267749598618886,3.8657590708766283,4.750635852989106
f933f1db943c,11,0.04,0.04,0.2,-38.50751581252554,3.6287090595312677,8.719649471743313,3.7579937681761706,3.741216509281956
f98aff533490,11,0.14,0.08,0.14,-3.6856192675744315,3.595387385548841,5.631012832214213,3.8991329422939884,4.511522355834175
f9ee325371e7,11,0.18,0.2,0.08,-7.012439721749092,3.565634482183353,5.495893616049773,3.7545305606336674,4.171271252242155
fa7bad582520,11,0.08,0.0,0.18,-9.287678208906845,3.6743281117468114,6.325141435155376,3.854258619907018,4.654004775398291
faac70a06167,11,0.1,0.04,0.02,-9.377846846688694,3.6100906686728633,5.809089070689853,3.7300430972351415,4.684193566744442
fac5eb0d098a,11,0.06,0.08,0.02,-18.7021281878134,3.6507062637545644,6.853946922023635,3.762135716665971,4.769979009776596
fad05a9fe127,11,0.14,0.06,0.16,-3.3986626775450217,3.603271636481383,5.548138780821418,3.899114210681054,4.542669665460153
fad3930cf2d7,11,0.0,0.04,0.08,-32.20484361718801,3.627641621159129,8.751758398174504,3.779465072121301,3.8623079025159464
fb38be9b2684,11,0.02,0.04,0.14,-34.758512524953936,3.6286066625024613,8.735747223004285,3.771171881494266,3.7803922730548476
fb4f43b24a5c,11,0.08,0.02,0.02,-8.68050593669724,3.606109493424544,5.984476581973747,3.730045771015364,4.908646988574476
fb7fff98654b,11,0.2,0.12,0.0,-6.905725508770326,3.5505577150498224,4.793651421616075,3.7161801196485937,3.6499085573544603
fba031aa76ab,11,0.14,0.14,0.14,-10.079063286476664,3.655347038869177,6.351717792983446,3.8574433854386125,4.314775925944385
fbbc43cd9a38,11,0.2,0.06,0.12,-120.57162343454543,3.5516862155380697,7.320206837708926,3.583217928196147,3.518377052852953
fbbd36070327,11,0.1,0.16,0.1,-22.332174131924937,3.629684225478554,7.542676135498717,3.802210044989633,3.6897994919242523
fbc9072b882f,11,0.16,0.14,0.08,-7.2586869832538214,3.588337237630567,5.605897097745043,3.748486385529799,4.443424562509696
fbe701a4854e,11,0.08,0.06,0.02,-4.128348341996446,3.5821723130448344,6.136998501188992,3.898190912075779,4.832363641839552
fc2c2c23e21b,11,0.14,0.0,0.2,-8.93847583635053,3.628739348261083,5.097087499497809,3.7035100435963866,4.42875144597607
fca9c3c24b67,11,0.08,0.04,0.08,-4.0563600696418,3.5812447715531075,6.074203094877108,3.891900706693475,4.814070764176488
fd75818045b9,11,0.0,0.06,0.14,-39.78308629194506,3.6084035087752273,9.121765789400387,3.7347337003248864,4.095960877702351
fd7c7e5bb786,11,0.2,0.2,0.0,-11.17311521145859,3.603869843780931,5.268088835122467,3.7290398877222097,3.869549513143224
fdd144ca55ff,11,0.16,0.18,0.18,-17.161165116992564,3.64358999239506,6.787219963831228,3.8204536285719595,3.7520339002077545
fe1412ee2d76,11,0.12,0.04,0.02,-11.579523405528821,3.626699959742827,5.386971231850012,3.720645949292231,4.299121447007123
fe26b17a56b6,11,0.18,0.08,0.04,-5.272453162888005,3.5522244630655466,4.632272852552866,3.70901765335068,3.8055881005147136
fe305eede32d,11,0.04,0.0,0.06,-7.105908550106474,3.66330740594143,6.511466180171814,3.875978895704343,5.000242022701648
fe32acb3507d,11,0.14,0.02,0.02,-97.24159106561547,3.5509552718594954,5.945781945566392,3.571745464907255,3.9241104950409684
fe3c8ea2bbf0,11,0.14,0.12,0.04,-7.9820358142019945,3.5919899477222637,5.733389818291719,3.744820362463117,4.513491974330882
feaf284cb7b7,11,0.16,0.02,0.0,-101.4369701215911,3.5581421110172426,7.54804637830386,3.5960532493427966,3.7024553726991387
feb0c221a84a,11,0.2,0.02,0.0,-58.84643726951118,3.5966265776289554,5.994439535977569,3.64514842662724,3.1391015926993204
fed5bb5ce015,11,0.02,0.08,0.18,-40.877103395019745,3.6018420935977646,9.005716020822621,3.7177578656468633,4.267415021658077
fef577e8e50c,11,0.16,0.02,0.2,-9.08025139508846,3.6369413241059227,4.885213632321155,3.711097143792877,4.211860147154762
ff0e168a9b84,11,0.16,0.18,0.14,-10.801609368728336,3.650334545864114,6.352860669740592,3.853773456838387,4.155393022996993
ff3a073284f0,11,0.08,0.08,0.02,-5.967119814297402,3.6579410333126905,6.1360861366781805,3.8964129633738533,4.713095557656471
ff7237d31974,11,0.14,0.02,0.08,-8.906056520777522,3.643511830425404,4.8645051722622314,3.7256920101906315,4.13260384638546
ff93db6a2e27,11,0.08,0.06,0.1,-9.745989778536382,3.6597434524312127,6.622616148840486,3.860284764650684,4.668142569775244
ff9e501f96d8,11,0.06,0.04,0.02,-4.394647439065403,3.578150891551306,6.254028683742398,3.89776576335,4.849434005905051
0005685cc3d8,31,0.2,0.06,0.06,-57.06606799858169,3.560842801238418,7.289857560550608,3.623643592479937,3.7060633371973424
005b8519b40b,31,0.16,0.0,0.08,-63.286364185771056,3.559975275762197,7.4335102690709585,3.6162833398693874,3.869977617387573
009c116b3446,31,0.18,0.12,0.0,-9.282033503552347,3.6327624871748356,4.684979713891782,3.723903629098036,3.8390045810086186
00b7dddbca03,31,0.06,0.12,0.2,-34.45026916585958,3.603808894791371,8.612153934684821,3.7379931245292273,3.9894711024021374
0100afa98e0b,31,0.06,0.08,0.04,-11.720066354821029,3.6495734718275026,7.061634656003264,3.8483567792916,4.731881102293252
0123ad6242ce,31,0.18,0.16,0.12,-5.995022088806158,3.5937481640898796,5.320426195487721,3.7519592293023667,4.37194736484531
01c419e065ef,31,0.1,0.08,0.12,-9.171808817695345,3.659812335552843,6.462448953872604,3.8567163855366697,4.656482651991016
01fdf2510575,31,0.06,0.12,0.16,-33.40832150727263,3.6138733838482504,8.466186090825754,3.75667443385523,3.695442700616469
02258e512983,31,0.08,0.14,0.12,-27.92860858825745,3.6252046867821472,7.973762044987354,3.782014321030669,3.5942871471925826
022e3a9e1d47,31,0.12,0.18,0.02,-18.87033219903191,3.6429483211727693,6.461017005811934,3.7580909261222093,4.288237800154106
0243cc553bef,31,0.08,0.08,0.0,-7.036878177622403,3.5855880520984464,6.006513414165073,3.75573790993914,4.809189592600343
02cecb796fc8,31,0.18,0.06,0.06,-13.374019154712338,3.552099013101031,6.133269981847403,3.7252343531462704,3.817754627724738
03ccd8aefe0b,31,0.0,0.0,0.0,-11.071074559972589,3.653635132479651,7.344729880730525,3.8552833599017897,5.1122673200537205
043269183a8c,31,0.1,0.12,0.16,-24.833282072594216,3.6371044960160632,7.615422904781161,3.7935891755055176,3.7293947189800427
045a0f9a8f31,31,0.18,0.12,0.14,-5.973509346193826,3.610513719079864,5.136272656392909,3.730590612457433,4.418992211540082
04e5c31e558f,31,0.18,0.16,0.18,-6.098135218572742,3.6630312655836677,5.64712359839817,3.8771883751462473,4.341164586266862
0504b862953f,31,0.08,0.04,0.2,-22.42344228041325,3.652806860019942,7.449869224739422,3.804990418372708,4.037389987988267
059a30971ac2,31,0.08,0.1,0.04,-18.089990632343852,3.650360842531198,6.695935811737018,3.761684546050167,4.6820910579210455
05b75b1e47b1,31,0.2,0.1,0.2,-6.755979009223735,3.6277401927953217,4.718004559750215,3.7107121749151113,4.157447590195229
05c840677b56,31,0.18,0.06,0.2,-7.873789784516946,3.636005084995385,4.694986351791083,3.69939909192386,4.195835267638057
05db5520658b,31,0.12,0.1,0.2,-19.787981554594612,3.6519158486311465,7.055317332900282,3.808946990962301,3.947987984954479
06310b1819dd,31,0.14,0.02,0.0,-14.074612379520529,3.550959819013622,6.434420235921237,3.7241247095704075,3.9971915235923854
0661e312a316,31,0.08,0.1,0.08,-14.895660555074134,3.646801230280809,7.1377456532104055,3.829417899385411,4.417549738529963
0690cb258750,31,0.12,0.06,0.2,-9.583970809330065,3.6697727860532594,6.207842905890852,3.847906777366397,4.500611932996286
06acdbe57801,31,0.2,0.0,0.14,-47.668823316796725,3.5868857877941687,6.364392356579047,3.6503361065760145,3.33979032117281
0792979ffb62,31,0.04,0.08,0.14,-33.08341015452901,3.6234374846609603,8.566750962083164,3.7691647560285224,3.745595872729754
07bf2c477209,31,0.14,0.02,0.12,-8.678245225912095,3.6387529613813614,4.854450712756414,3.707693323903302,4.256169340827735
07e9bb9d2726,31,0.16,0.1,0.02,-9.630368686323264,3.624826066957814,5.007330536960269,3.7236694482391757,4.055432333017933
0900903b12b4,31,0.18,0.04,0.04,-59.74882743449248,3.5572855803848014,7.511354628293872,3.6188252495936277,3.834431552359955
0900d51414f9,31,0.02,0.06,0.0,-17.028241413638494,3.644395905262172,7.690926365887799,3.823831208662993,4.635458701449156
0959df9f6dc0,31,0.08,0.02,0.16,-9.967591761689274,3.669361558804698,6.493916362206428,3.8484273600175007,4.709061557237406
0a8b945556be,31,0.04,0.04,0.08,-17.577145643870992,3.6492144473888577,7.5290889222335045,3.82202443378457,4.491582622640706
0aaed442d961,31,0.12,0.08,0.1,-3.2848343604283423,3.5985798397025186,5.656066015312622,3.898389880471016,4.67123969179484
0b229e79722e,31,0.18,0.08,0.14,-7.913798490904081,3.6312281172731753,4.737156393697853,3.71358364834163,4.0854113162107115
0b384f812a5d,31,0.12,0.18,0.06,-20.25281159742095,3.640646730602982,6.850574346588608,3.7722623105113113,4.184988803419911
0b6eec749be4,31,0.12,0.0,0.02,-8.32469868418943,3.5511633830541522,5.541597797289468,3.719979929501411,4.13625091521057
0bc343f45d47,31,0.14,0.02,0.16,-7.277299535964776,3.6331356722957238,4.984114504933488,3.706305430085567,4.451636260522806
0cd4fae025a8,31,0.2,0.2,0.02,-9.17597049635391,3.6003576475411987,5.174965153815874,3.734132063591928,3.9474550589674093
0d016c38a14a,31,0.06,0.08,0.14,-28.17489950797131,3.6347801375047255,8.093593044485997,3.787149082763513,3.8006133236840833
0d03e5580ccb,31,0.1,0.16,0.08,-20.286723542375995,3.6330905599134016,7.368215000910133,3.8043571120769775,3.893777805111751
0d07799cdb2c,31,0.2,0.02,0.2,-58.09088938297945,3.5654523599282273,6.655130739762177,3.619081366015645,3.539774079418869
0d27d4f143c1,31,0.06,0.1,0.04,-16.59122677291884,3.6433650154327326,7.399405713570591,3.8226553998397117,4.424758287670609
0d4ca6dfdb5e,31,0.2,0.02,0.04,-46.53565175887057,3.5893691501567284,6.460586964156793,3.655855972134265,3.366579370056131
0d7458b4823e,31,0.08,0.1,0.1,-18.395286668620088,3.643370529017548,7.359183104160468,3.815526844166424,4.192318335183589
0d9f31ff477a,31,0.08,0.02,0.0,-8.668409091143133,3.612917458864576,5.749082166759602,3.7223531400064043,4.800448913454337
0db6a9b22ef1,31,0.16,0.04,0.02,-14.777512051211506,3.5519415129327117,6.467886085171535,3.725271916548635,3.9064939568958734
0e372ecb4144,31,0.16,0.08,0.06,-8.946124978815941,3.630782466027968,4.913133815724132,3.7222478392478435,4.094873155665082
0e6227faceee,31,0.02,0.08,0.16,-36.777769342598745,3.607030079167172,8.963009627694529,3.7400098685027894,4.072309608281817
0f0489890b0d,31,0.18,0.02,0.14,-63.621284715183016,3.5573323490682895,7.1591647701028815,3.6103717703385847,3.7847286483368996
0f05e16794ab,31,0.02,0.02,0.06,-17.773200582088617,3.64949666323675,7.672828142922274,3.8225495869347337,4.597123818721134
0f0f78fca75b,31,0.2,0.0,0.06,-41.181279697910846,3.599991657528823,6.099787806214873,3.6680131425685905,3.2985760053249553
0f3f2b8dfc0e,31,0.2,0.04,0.08,-57.085686969218024,3.570456042136675,7.013920534434106,3.6309529714324205,3.5604117660582713
0f4ede8601aa,31,0.16,0.06,0.12,-7.92138522766418,3.630155650032754,4.883406862788129,3.715805023532103,4.204945180791695
0f6451402054,31,0.02,0.0,0.04,-9.963029968566055,3.6595607294889234,7.03734963262949,3.8570521175924233,5.069737014420611
103111f3bc5e,31,0.12,0.06,0.1,-2.588656824949892,3.6082142662969643,5.566825416552143,3.897535358358483,4.817872396985137
