,model,phonon_softening,model,dataset
20075,eSEN,0.9482550870090605,eSEN,OAM
20076,eSEN,0.9794717177304685,eSEN,OAM
20077,eSEN,0.9226851422653446,eSEN,OAM
20078,eSEN,0.9820109006414346,eSEN,OAM
20079,eSEN,0.9903218897467388,eSEN,OAM
20080,eSEN,0.8443771807613588,eSEN,OAM
20081,eSEN,0.9816634304065246,eSEN,OAM
20082,eSEN,0.98488578004629,eSEN,OAM
20083,eSEN,0.9720537262645135,eSEN,OAM
20084,eSEN,0.7059380431879502,eSEN,OAM
20085,eSEN,0.9861147346112993,eSEN,OAM
20086,eSEN,0.9863732010306938,eSEN,OAM
20087,eSEN,0.9513941174849555,eSEN,OAM
20088,eSEN,0.9808362804160575,eSEN,OAM
20089,eSEN,0.9542638661725117,eSEN,OAM
20090,eSEN,0.9588090501278086,eSEN,OAM
20091,eSEN,0.9604923221662426,eSEN,OAM
20092,eSEN,0.9333089509800959,eSEN,OAM
20093,eSEN,0.9792555940712384,eSEN,OAM
20094,eSEN,0.9762093399127577,eSEN,OAM
20095,eSEN,0.9023313964985752,eSEN,OAM
20096,eSEN,0.9782197380423269,eSEN,OAM
20097,eSEN,0.9761313262556041,eSEN,OAM
20098,eSEN,0.9426127770534408,eSEN,OAM
20099,eSEN,0.9660194781842623,eSEN,OAM
20100,eSEN,0.9850968824888158,eSEN,OAM
20101,eSEN,0.9755958967792245,eSEN,OAM
20102,eSEN,0.9861314015918397,eSEN,OAM
20103,eSEN,0.9858335439770723,eSEN,OAM
20104,eSEN,0.9660979327470344,eSEN,OAM
20105,eSEN,0.984588618227979,eSEN,OAM
20106,eSEN,0.9787470349589454,eSEN,OAM
20107,eSEN,0.9786433926252304,eSEN,OAM
20108,eSEN,0.890372003276244,eSEN,OAM
20109,eSEN,0.9757384332470059,eSEN,OAM
20110,eSEN,0.9714788269784242,eSEN,OAM
20111,eSEN,0.9722890625291281,eSEN,OAM
20112,eSEN,0.9787465334793138,eSEN,OAM
20113,eSEN,0.9167845638028344,eSEN,OAM
20114,eSEN,0.979807180323876,eSEN,OAM
20115,eSEN,0.9831111718998438,eSEN,OAM
20116,eSEN,0.9164659183976533,eSEN,OAM
20117,eSEN,0.9785877328265583,eSEN,OAM
20118,eSEN,0.9833422124002908,eSEN,OAM
20119,eSEN,0.958653210283659,eSEN,OAM
20120,eSEN,0.9852582765857542,eSEN,OAM
20121,eSEN,0.9852249631997916,eSEN,OAM
20122,eSEN,0.9197773051772825,eSEN,OAM
20123,eSEN,0.9190898858639162,eSEN,OAM
20124,eSEN,0.9767480310314589,eSEN,OAM
20125,eSEN,0.9608507442791884,eSEN,OAM
20126,eSEN,0.9692039443238673,eSEN,OAM
20127,eSEN,0.9457786824841891,eSEN,OAM
20128,eSEN,0.9411635143198921,eSEN,OAM
20129,eSEN,0.9417244661857895,eSEN,OAM
20130,eSEN,0.9721915556674184,eSEN,OAM
20131,eSEN,0.9817922386732554,eSEN,OAM
20132,eSEN,0.9807411552293299,eSEN,OAM
20133,eSEN,0.9122844537407065,eSEN,OAM
20134,eSEN,0.9145761546553453,eSEN,OAM
20135,eSEN,0.9225937623043674,eSEN,OAM
20136,eSEN,0.8193296464141628,eSEN,OAM
20137,eSEN,0.9669345618370997,eSEN,OAM
20138,eSEN,0.9831485944779349,eSEN,OAM
20139,eSEN,0.9665555387006826,eSEN,OAM
20140,eSEN,0.9627919274581013,eSEN,OAM
20141,eSEN,0.9734812531196769,eSEN,OAM
20142,eSEN,0.962408090022481,eSEN,OAM
20143,eSEN,0.9864512757464055,eSEN,OAM
20144,eSEN,0.98164377464418,eSEN,OAM
20145,eSEN,0.9719506524788242,eSEN,OAM
20146,eSEN,0.955727067299487,eSEN,OAM
20147,eSEN,0.9813273376180388,eSEN,OAM
20148,eSEN,0.9756082049934113,eSEN,OAM
20149,eSEN,0.9906230334478361,eSEN,OAM
20150,eSEN,0.9836666239857997,eSEN,OAM
20151,eSEN,0.9717717852871459,eSEN,OAM
20152,eSEN,0.9871866224840151,eSEN,OAM
20153,eSEN,0.9789464828825576,eSEN,OAM
20154,eSEN,1.1037673431384996,eSEN,OAM
20155,eSEN,0.9960207482060335,eSEN,OAM
20156,eSEN,1.003379386292845,eSEN,OAM
20157,eSEN,0.9382883712435821,eSEN,OAM
20158,eSEN,0.9909684313932466,eSEN,OAM
20159,eSEN,0.9652599929054403,eSEN,OAM
20160,eSEN,0.9731331968292372,eSEN,OAM
20161,eSEN,0.9810276072571922,eSEN,OAM
20162,eSEN,0.9960433682005544,eSEN,OAM
20163,eSEN,0.9709511955898112,eSEN,OAM
20164,eSEN,0.9759603636506708,eSEN,OAM
20165,eSEN,0.9577028745512419,eSEN,OAM
20166,eSEN,0.9744964234995112,eSEN,OAM
20167,eSEN,0.9813089570211393,eSEN,OAM
20168,eSEN,0.9846381261608856,eSEN,OAM
20169,eSEN,0.9776409014463636,eSEN,OAM
20170,eSEN,0.9736755051660054,eSEN,OAM
20171,eSEN,0.9799037438281369,eSEN,OAM
20172,eSEN,0.9782760982673953,eSEN,OAM
20173,eSEN,0.9699767883351355,eSEN,OAM
20174,eSEN,0.9778349236200699,eSEN,OAM
20175,eSEN,0.9816320735087114,eSEN,OAM
20176,eSEN,0.9821870625959638,eSEN,OAM
20177,eSEN,0.9840531603018597,eSEN,OAM
20178,eSEN,0.974824651663186,eSEN,OAM
20179,eSEN,0.9661182593500535,eSEN,OAM
20180,eSEN,0.9768975768676741,eSEN,OAM
20181,eSEN,0.9840517754514333,eSEN,OAM
20182,eSEN,0.9797132592609517,eSEN,OAM
20183,eSEN,0.9808836972044284,eSEN,OAM
20184,eSEN,0.9833370792928536,eSEN,OAM
20185,eSEN,0.9824903628551148,eSEN,OAM
20186,eSEN,0.9931469538462777,eSEN,OAM
20187,eSEN,0.9866691242272262,eSEN,OAM
20188,eSEN,0.9868600945537263,eSEN,OAM
20189,eSEN,0.9543796076862243,eSEN,OAM
20190,eSEN,0.954508313319096,eSEN,OAM
20191,eSEN,0.9528318542718041,eSEN,OAM
20192,eSEN,0.9825670005889938,eSEN,OAM
20193,eSEN,0.9798590028165499,eSEN,OAM
20194,eSEN,0.9408194096787482,eSEN,OAM
20195,eSEN,0.966404400083553,eSEN,OAM
20196,eSEN,0.9890446137052668,eSEN,OAM
20197,eSEN,0.9835247889367047,eSEN,OAM
20198,eSEN,0.9846649062618908,eSEN,OAM
20199,eSEN,0.9744707257844807,eSEN,OAM
20200,eSEN,0.8996544814337484,eSEN,OAM
20201,eSEN,0.9857561060057418,eSEN,OAM
20202,eSEN,0.9640547975427548,eSEN,OAM
20203,eSEN,0.9774564694985838,eSEN,OAM
20204,eSEN,0.8580253199220604,eSEN,OAM
20205,eSEN,0.9770632415353215,eSEN,OAM
20206,eSEN,0.9812084489093286,eSEN,OAM
20207,eSEN,0.9744673023342565,eSEN,OAM
20208,eSEN,0.976124325178897,eSEN,OAM
20209,eSEN,0.9621709492708839,eSEN,OAM
20210,eSEN,0.9492896951156568,eSEN,OAM
20211,eSEN,0.9449808302926553,eSEN,OAM
20212,eSEN,0.9559415270452298,eSEN,OAM
20213,eSEN,0.9511294983290784,eSEN,OAM
20214,eSEN,0.9204884066995997,eSEN,OAM
20215,eSEN,0.9873034441054171,eSEN,OAM
20216,eSEN,0.9613552728478048,eSEN,OAM
20217,eSEN,0.9602517065066201,eSEN,OAM
20218,eSEN,0.9509416204394323,eSEN,OAM
20219,eSEN,0.9606633985291967,eSEN,OAM
20220,eSEN,0.9517620775172246,eSEN,OAM
20221,eSEN,0.9591090329706694,eSEN,OAM
20222,eSEN,0.9538007390730145,eSEN,OAM
20223,eSEN,0.9578949120712811,eSEN,OAM
20224,eSEN,0.9625633518117483,eSEN,OAM
20225,eSEN,0.9568756767156311,eSEN,OAM
20226,eSEN,0.9551261086543413,eSEN,OAM
20227,eSEN,0.9542191077722183,eSEN,OAM
20228,eSEN,0.9816823663742716,eSEN,OAM
20229,eSEN,0.9810832565226772,eSEN,OAM
20230,eSEN,0.969332493903995,eSEN,OAM
20231,eSEN,0.988841314001489,eSEN,OAM
20232,eSEN,0.9695054497112934,eSEN,OAM
20233,eSEN,0.9372563776713785,eSEN,OAM
20234,eSEN,0.9434173137482703,eSEN,OAM
20235,eSEN,0.9152214532031069,eSEN,OAM
20236,eSEN,0.9612606743034382,eSEN,OAM
20237,eSEN,0.9725467043427619,eSEN,OAM
20238,eSEN,0.9782155898472462,eSEN,OAM
20239,eSEN,0.9873530609708893,eSEN,OAM
20240,eSEN,0.9821142912511397,eSEN,OAM
20241,eSEN,0.9838891636696229,eSEN,OAM
20242,eSEN,0.9846517311654955,eSEN,OAM
20243,eSEN,0.9832914324820599,eSEN,OAM
20244,eSEN,0.9838014038291478,eSEN,OAM
20245,eSEN,0.9643021651380376,eSEN,OAM
20246,eSEN,0.9732121743197818,eSEN,OAM
20247,eSEN,0.9634837296797057,eSEN,OAM
20248,eSEN,0.9290292649012268,eSEN,OAM
20249,eSEN,0.9582740533589458,eSEN,OAM
20250,eSEN,0.9570201056317059,eSEN,OAM
20251,eSEN,0.9573071966854774,eSEN,OAM
20252,eSEN,0.9552333407764321,eSEN,OAM
20253,eSEN,0.9661200551378539,eSEN,OAM
20254,eSEN,0.9724155517315954,eSEN,OAM
20255,eSEN,0.956910106363201,eSEN,OAM
20256,eSEN,0.977751959606483,eSEN,OAM
20257,eSEN,0.9816023664718695,eSEN,OAM
20258,eSEN,0.9776255827003345,eSEN,OAM
20259,eSEN,0.9773884975803285,eSEN,OAM
20260,eSEN,0.9322817486074041,eSEN,OAM
20261,eSEN,0.9544191351444988,eSEN,OAM
20262,eSEN,0.9472224097778058,eSEN,OAM
20263,eSEN,0.945547378379818,eSEN,OAM
20264,eSEN,0.9832167312279896,eSEN,OAM
20265,eSEN,0.974762181810638,eSEN,OAM
20266,eSEN,0.9728698286165731,eSEN,OAM
20267,eSEN,0.980970902815778,eSEN,OAM
20268,eSEN,0.9875622147829036,eSEN,OAM
20269,eSEN,0.9850741933715575,eSEN,OAM
20270,eSEN,0.9468763689864865,eSEN,OAM
20271,eSEN,0.8903868715158113,eSEN,OAM
20272,eSEN,0.90471536092605,eSEN,OAM
20273,eSEN,0.8937566352156269,eSEN,OAM
20274,eSEN,0.8994540682869848,eSEN,OAM
20275,eSEN,0.979890567413294,eSEN,OAM
20276,eSEN,0.956601395177668,eSEN,OAM
20277,eSEN,1.0018260277032436,eSEN,OAM
20278,eSEN,0.9857519428926247,eSEN,OAM
20279,eSEN,0.9858426082155118,eSEN,OAM
20280,eSEN,0.98750622841144,eSEN,OAM
20281,eSEN,1.0062899558312106,eSEN,OAM
20282,eSEN,0.9031826145633655,eSEN,OAM
20283,eSEN,0.9701224005380338,eSEN,OAM
20284,eSEN,0.9356118221810759,eSEN,OAM
20285,eSEN,0.9236841822073352,eSEN,OAM
20286,eSEN,0.982249325558017,eSEN,OAM
20287,eSEN,0.985211558906462,eSEN,OAM
20288,eSEN,0.9845645290490133,eSEN,OAM
20289,eSEN,0.9763996392289934,eSEN,OAM
20290,eSEN,0.9811183506550134,eSEN,OAM
20291,eSEN,0.9800111288013355,eSEN,OAM
20292,eSEN,0.9804222898111531,eSEN,OAM
20293,eSEN,0.988758652956087,eSEN,OAM
20294,eSEN,0.9951304939162225,eSEN,OAM
20295,eSEN,0.996674311665274,eSEN,OAM
20296,eSEN,0.9796306207070942,eSEN,OAM
20297,eSEN,0.976840172023311,eSEN,OAM
20298,eSEN,0.975931568764202,eSEN,OAM
20299,eSEN,0.9899265945197392,eSEN,OAM
20300,eSEN,0.9867630303065987,eSEN,OAM
20301,eSEN,0.9822744936716722,eSEN,OAM
20302,eSEN,0.8856653051651724,eSEN,OAM
20303,eSEN,0.9829180928969841,eSEN,OAM
20304,eSEN,0.9683455159838973,eSEN,OAM
20305,eSEN,0.9764626370054856,eSEN,OAM
20306,eSEN,0.9844390428192854,eSEN,OAM
20307,eSEN,0.9839682808194425,eSEN,OAM
20308,eSEN,0.9836403750582811,eSEN,OAM
20309,eSEN,0.9812763220715776,eSEN,OAM
20310,eSEN,0.9501479257485697,eSEN,OAM
20311,eSEN,0.9752077371595455,eSEN,OAM
20312,eSEN,0.9748276763813738,eSEN,OAM
20313,eSEN,0.9832002036052747,eSEN,OAM
20314,eSEN,0.9399973411312125,eSEN,OAM
20315,eSEN,0.9628084869793615,eSEN,OAM
20316,eSEN,0.9599254465227712,eSEN,OAM
20317,eSEN,0.9492846321591297,eSEN,OAM
20318,eSEN,0.963133344639136,eSEN,OAM
20319,eSEN,0.9394594280180698,eSEN,OAM
20320,eSEN,0.879979632943009,eSEN,OAM
20321,eSEN,0.866257563924729,eSEN,OAM
20322,eSEN,0.9602927297414358,eSEN,OAM
20323,eSEN,0.9621976519254632,eSEN,OAM
20324,eSEN,0.9718505160890004,eSEN,OAM
20325,eSEN,0.9842596965766556,eSEN,OAM
20326,eSEN,0.9753617204647853,eSEN,OAM
20327,eSEN,0.9828962385257709,eSEN,OAM
20328,eSEN,0.9649807930508364,eSEN,OAM
20329,eSEN,0.9713254089093988,eSEN,OAM
20330,eSEN,0.9712902483602825,eSEN,OAM
20331,eSEN,0.9766795684270926,eSEN,OAM
20332,eSEN,0.9567021126525462,eSEN,OAM
20333,eSEN,0.950760744982391,eSEN,OAM
20334,eSEN,0.9278441717288041,eSEN,OAM
20335,eSEN,0.9814228123087125,eSEN,OAM
20336,eSEN,1.0110709169660437,eSEN,OAM
20337,eSEN,0.9782153901098359,eSEN,OAM
20338,eSEN,0.9839934189726632,eSEN,OAM
20339,eSEN,0.9810523870767554,eSEN,OAM
20340,eSEN,0.9450955504335379,eSEN,OAM
20341,eSEN,0.967948088953732,eSEN,OAM
20342,eSEN,0.9862251962836323,eSEN,OAM
20343,eSEN,0.9747676616779286,eSEN,OAM
20344,eSEN,0.9861190765114694,eSEN,OAM
20345,eSEN,0.9679630541056409,eSEN,OAM
20346,eSEN,1.020322653596935,eSEN,OAM
20347,eSEN,0.9866695883863313,eSEN,OAM
20348,eSEN,0.9777840153672023,eSEN,OAM
20349,eSEN,0.972843021730336,eSEN,OAM
20350,eSEN,0.9885608777762174,eSEN,OAM
20351,eSEN,0.9754179718320537,eSEN,OAM
20352,eSEN,0.9765053058770415,eSEN,OAM
20353,eSEN,0.9666881116761037,eSEN,OAM
20354,eSEN,0.982854619718811,eSEN,OAM
20355,eSEN,0.9082025096358115,eSEN,OAM
20356,eSEN,0.9914536250572821,eSEN,OAM
20357,eSEN,0.9375769891819431,eSEN,OAM
20358,eSEN,0.9848993147157428,eSEN,OAM
20359,eSEN,0.9635555550746508,eSEN,OAM
20360,eSEN,0.9815215318118644,eSEN,OAM
20361,eSEN,0.8560054897293592,eSEN,OAM
20362,eSEN,0.9620991191561905,eSEN,OAM
20363,eSEN,0.972907885195176,eSEN,OAM
20364,eSEN,0.9754598713012836,eSEN,OAM
20365,eSEN,0.9664503373889792,eSEN,OAM
20366,eSEN,0.9876661705315738,eSEN,OAM
20367,eSEN,0.9711218124299318,eSEN,OAM
20368,eSEN,0.9784303443490338,eSEN,OAM
20369,eSEN,0.9558287458313507,eSEN,OAM
20370,eSEN,0.9879091342806587,eSEN,OAM
20371,eSEN,0.9894842447053076,eSEN,OAM
20372,eSEN,0.9818490341344167,eSEN,OAM
20373,eSEN,0.9865175397257855,eSEN,OAM
20374,eSEN,0.916860010164045,eSEN,OAM
20375,eSEN,0.9792178036705877,eSEN,OAM
20376,eSEN,0.9755590857983697,eSEN,OAM
20377,eSEN,0.9817803000542259,eSEN,OAM
20378,eSEN,0.9847563646513742,eSEN,OAM
20379,eSEN,0.9841777037461777,eSEN,OAM
20380,eSEN,0.9849364911196986,eSEN,OAM
20381,eSEN,0.9839275520542274,eSEN,OAM
20382,eSEN,0.9748168570386297,eSEN,OAM
20383,eSEN,0.9830520011864379,eSEN,OAM
20384,eSEN,0.9894874328071526,eSEN,OAM
20385,eSEN,0.9846329486009401,eSEN,OAM
20386,eSEN,0.9525592015441775,eSEN,OAM
20387,eSEN,0.978831009362158,eSEN,OAM
20388,eSEN,0.9678609375358139,eSEN,OAM
20389,eSEN,0.9807636067832735,eSEN,OAM
20390,eSEN,0.9797720730472169,eSEN,OAM
20391,eSEN,0.943233395354526,eSEN,OAM
20392,eSEN,0.8989404667816931,eSEN,OAM
20393,eSEN,0.9841218320044179,eSEN,OAM
20394,eSEN,0.979874963947515,eSEN,OAM
20395,eSEN,0.9834293259951105,eSEN,OAM
20396,eSEN,0.9814488368565008,eSEN,OAM
20397,eSEN,0.9839682988701667,eSEN,OAM
20398,eSEN,0.9804655952331204,eSEN,OAM
20399,eSEN,0.9599629942516952,eSEN,OAM
20400,eSEN,0.9822213175800358,eSEN,OAM
20401,eSEN,0.9757074246857645,eSEN,OAM
20402,eSEN,0.9758725065814989,eSEN,OAM
20403,eSEN,0.9827152378284458,eSEN,OAM
20404,eSEN,0.9863930680473806,eSEN,OAM
20405,eSEN,0.9469082509156409,eSEN,OAM
20406,eSEN,0.9733968709791823,eSEN,OAM
20407,eSEN,0.9689290050555482,eSEN,OAM
20408,eSEN,0.9788442787222673,eSEN,OAM
20409,eSEN,1.0108492226463015,eSEN,OAM
20410,eSEN,0.9610703063807712,eSEN,OAM
20411,eSEN,0.9810427939618875,eSEN,OAM
20412,eSEN,0.9764737350518561,eSEN,OAM
20413,eSEN,0.9778213788087048,eSEN,OAM
20414,eSEN,0.9593673836208021,eSEN,OAM
20415,eSEN,0.9795478051335361,eSEN,OAM
20416,eSEN,0.9346379839423946,eSEN,OAM
20417,eSEN,0.9850016675420854,eSEN,OAM
20418,eSEN,0.9397144196680547,eSEN,OAM
20419,eSEN,0.9479909852214485,eSEN,OAM
20420,eSEN,0.950016901369232,eSEN,OAM
20421,eSEN,0.9488984962513426,eSEN,OAM
20422,eSEN,0.9701797184275652,eSEN,OAM
20423,eSEN,0.9794414074305129,eSEN,OAM
20424,eSEN,0.9755000665953053,eSEN,OAM
20425,eSEN,0.9808840118571857,eSEN,OAM
20426,eSEN,0.982492355740716,eSEN,OAM
20427,eSEN,0.977323240766398,eSEN,OAM
20428,eSEN,0.9714237325394863,eSEN,OAM
20429,eSEN,0.9787829495734114,eSEN,OAM
20430,eSEN,0.9756150004316984,eSEN,OAM
20431,eSEN,0.9753654656778755,eSEN,OAM
20432,eSEN,0.9239651601353581,eSEN,OAM
20433,eSEN,0.9034968077940633,eSEN,OAM
20434,eSEN,0.9788248151048279,eSEN,OAM
20435,eSEN,0.9845239556518898,eSEN,OAM
20436,eSEN,0.9796563064766165,eSEN,OAM
20437,eSEN,0.990187043542743,eSEN,OAM
20438,eSEN,0.9762935915438545,eSEN,OAM
20439,eSEN,0.975205016546341,eSEN,OAM
20440,eSEN,0.9813411567811943,eSEN,OAM
20441,eSEN,0.9844218589589623,eSEN,OAM
20442,eSEN,0.986758527145446,eSEN,OAM
20443,eSEN,0.9808072873432275,eSEN,OAM
20444,eSEN,0.9802832906470358,eSEN,OAM
20445,eSEN,0.9788232191549583,eSEN,OAM
20446,eSEN,0.9847124485642337,eSEN,OAM
20447,eSEN,0.9833239167219046,eSEN,OAM
20448,eSEN,0.9884962229995403,eSEN,OAM
20449,eSEN,0.9930003341584891,eSEN,OAM
20450,eSEN,0.9805806212470812,eSEN,OAM
20451,eSEN,0.9702552760609752,eSEN,OAM
20452,eSEN,0.9722995187306364,eSEN,OAM
20453,eSEN,0.9801323494093419,eSEN,OAM
20454,eSEN,0.9735766316224056,eSEN,OAM
20455,eSEN,0.9503376115963784,eSEN,OAM
20456,eSEN,0.9860395512287207,eSEN,OAM
20457,eSEN,0.8722754467255227,eSEN,OAM
20458,eSEN,0.9681035043067696,eSEN,OAM
20459,eSEN,0.980271027121978,eSEN,OAM
20460,eSEN,0.8872921497193048,eSEN,OAM
20461,eSEN,0.9789355772725957,eSEN,OAM
20462,eSEN,0.9785308998832933,eSEN,OAM
20463,eSEN,0.9673622445809376,eSEN,OAM
20464,eSEN,0.9397828432530614,eSEN,OAM
20465,eSEN,0.9855338508851984,eSEN,OAM
20466,eSEN,0.9790305915374631,eSEN,OAM
20467,eSEN,0.9852542807874339,eSEN,OAM
20468,eSEN,0.9890251739151393,eSEN,OAM
20469,eSEN,0.9783674278244685,eSEN,OAM
20470,eSEN,0.9811489403065412,eSEN,OAM
20471,eSEN,0.9871957120422973,eSEN,OAM
20472,eSEN,0.9718952620400553,eSEN,OAM
20473,eSEN,0.9550990102480797,eSEN,OAM
20474,eSEN,0.9546576018713759,eSEN,OAM
20475,eSEN,0.9394158827436697,eSEN,OAM
20476,eSEN,0.931836940708177,eSEN,OAM
20477,eSEN,0.9289401392344016,eSEN,OAM
20478,eSEN,0.9712726517614023,eSEN,OAM
20479,eSEN,0.9781396061585862,eSEN,OAM
20480,eSEN,0.984987915862688,eSEN,OAM
20481,eSEN,0.9763296369284332,eSEN,OAM
20482,eSEN,0.9782331015147967,eSEN,OAM
20483,eSEN,0.9736842411600112,eSEN,OAM
20484,eSEN,0.9547450018257587,eSEN,OAM
20485,eSEN,0.9754634023685321,eSEN,OAM
20486,eSEN,0.9853269074981783,eSEN,OAM
20487,eSEN,0.9808479828344729,eSEN,OAM
20488,eSEN,0.9783481873161933,eSEN,OAM
20489,eSEN,0.9715570516432583,eSEN,OAM
20490,eSEN,0.9801060372057847,eSEN,OAM
20491,eSEN,0.8933756429108127,eSEN,OAM
20492,eSEN,0.9040009845737423,eSEN,OAM
20493,eSEN,0.9169673997186917,eSEN,OAM
20494,eSEN,0.9762051645920139,eSEN,OAM
20495,eSEN,0.9884183108303215,eSEN,OAM
20496,eSEN,0.9640452800872716,eSEN,OAM
20497,eSEN,0.9859766241700876,eSEN,OAM
20498,eSEN,0.9875760428588685,eSEN,OAM
20499,eSEN,0.9835904521039329,eSEN,OAM
20500,eSEN,0.976927416496339,eSEN,OAM
20501,eSEN,0.9874040309137371,eSEN,OAM
20502,eSEN,0.964706667163023,eSEN,OAM
20503,eSEN,0.9761412432413863,eSEN,OAM
20504,eSEN,0.9736873222475974,eSEN,OAM
20505,eSEN,0.9740911453293148,eSEN,OAM
20506,eSEN,0.9797015108205469,eSEN,OAM
20507,eSEN,0.989537023882084,eSEN,OAM
20508,eSEN,0.9801950163196124,eSEN,OAM
20509,eSEN,0.9840857945065039,eSEN,OAM
20510,eSEN,0.9874568531686237,eSEN,OAM
20511,eSEN,1.0223104329593964,eSEN,OAM
20512,eSEN,1.0251460922149453,eSEN,OAM
20513,eSEN,0.9761375910902375,eSEN,OAM
20514,eSEN,1.0023242073185,eSEN,OAM
20515,eSEN,0.9752311962489413,eSEN,OAM
20516,eSEN,0.9828638790837698,eSEN,OAM
20517,eSEN,0.9844905873642112,eSEN,OAM
20518,eSEN,0.9832535840833659,eSEN,OAM
20519,eSEN,0.9841134564302091,eSEN,OAM
20520,eSEN,0.9844004386036117,eSEN,OAM
20521,eSEN,0.9769581680550193,eSEN,OAM
20522,eSEN,0.9775756994528864,eSEN,OAM
20523,eSEN,0.9859142131201648,eSEN,OAM
20524,eSEN,0.95050901705641,eSEN,OAM
20525,eSEN,0.9869175630664391,eSEN,OAM
20526,eSEN,1.0066610470295096,eSEN,OAM
20527,eSEN,0.9835935743375964,eSEN,OAM
20528,eSEN,0.9784644807000836,eSEN,OAM
20529,eSEN,0.9787820481996499,eSEN,OAM
20530,eSEN,0.9821153701842106,eSEN,OAM
20531,eSEN,0.9616562997691187,eSEN,OAM
20532,eSEN,0.9708322283756592,eSEN,OAM
20533,eSEN,0.9740400786696971,eSEN,OAM
20534,eSEN,0.9770142901816843,eSEN,OAM
20535,eSEN,0.9790664150367144,eSEN,OAM
20536,eSEN,0.9830328267663092,eSEN,OAM
20537,eSEN,0.9797312716570581,eSEN,OAM
20538,eSEN,0.9820474734593941,eSEN,OAM
20539,eSEN,0.9782567363307437,eSEN,OAM
20540,eSEN,0.9796238077499382,eSEN,OAM
20541,eSEN,0.9912963175942708,eSEN,OAM
20542,eSEN,0.9895962012528836,eSEN,OAM
20543,eSEN,0.9882907751062767,eSEN,OAM
20544,eSEN,0.9858729115729168,eSEN,OAM
20545,eSEN,0.9648101886114888,eSEN,OAM
20546,eSEN,0.9719893017135334,eSEN,OAM
20547,eSEN,0.9909554430441667,eSEN,OAM
20548,eSEN,0.9673263571458287,eSEN,OAM
20549,eSEN,0.9725597835015519,eSEN,OAM
20550,eSEN,0.9780811553256926,eSEN,OAM
20551,eSEN,0.9645780509439406,eSEN,OAM
20552,eSEN,0.9081081065647051,eSEN,OAM
20553,eSEN,1.0234389529498416,eSEN,OAM
20554,eSEN,0.9818603690722104,eSEN,OAM
20555,eSEN,0.959976252657561,eSEN,OAM
20556,eSEN,0.9818614645798073,eSEN,OAM
20557,eSEN,0.9781173545439364,eSEN,OAM
20558,eSEN,0.9704439981050778,eSEN,OAM
20559,eSEN,0.9469315077609791,eSEN,OAM
20560,eSEN,0.9812193272588743,eSEN,OAM
20561,eSEN,0.9743408619151309,eSEN,OAM
20562,eSEN,0.9820359653401148,eSEN,OAM
20563,eSEN,0.9742375711822435,eSEN,OAM
20564,eSEN,0.9776020321763088,eSEN,OAM
20565,eSEN,0.9868576062272331,eSEN,OAM
20566,eSEN,0.9802757376484325,eSEN,OAM
20567,eSEN,0.9623627426687972,eSEN,OAM
20568,eSEN,0.9631075895603898,eSEN,OAM
20569,eSEN,0.9828560101734432,eSEN,OAM
20570,eSEN,0.9844252902295278,eSEN,OAM
20571,eSEN,0.9852519281312602,eSEN,OAM
20572,eSEN,0.9684235813669038,eSEN,OAM
20573,eSEN,0.9743296567425745,eSEN,OAM
20574,eSEN,0.9443485689596872,eSEN,OAM
20575,eSEN,0.9466231898881027,eSEN,OAM
20576,eSEN,0.9756055589003819,eSEN,OAM
20577,eSEN,0.9842057664907935,eSEN,OAM
20578,eSEN,0.9687296956188234,eSEN,OAM
20579,eSEN,0.9437179497828357,eSEN,OAM
20580,eSEN,0.9821896368115446,eSEN,OAM
20581,eSEN,0.9693721284910128,eSEN,OAM
20582,eSEN,0.9877254968424996,eSEN,OAM
20583,eSEN,0.974080200461949,eSEN,OAM
20584,eSEN,0.9772369973434847,eSEN,OAM
20585,eSEN,0.9788925860087406,eSEN,OAM
20586,eSEN,0.9849764604763888,eSEN,OAM
20587,eSEN,0.9833254786281332,eSEN,OAM
20588,eSEN,0.9673800335969935,eSEN,OAM
20589,eSEN,0.9803461615624938,eSEN,OAM
20590,eSEN,0.9877815720260866,eSEN,OAM
20591,eSEN,0.9615963150827398,eSEN,OAM
20592,eSEN,0.9694268166633045,eSEN,OAM
20593,eSEN,0.97531786293052,eSEN,OAM
20594,eSEN,0.9832097717020742,eSEN,OAM
20596,eSEN,0.9717293393393133,eSEN,OAM
20597,eSEN,0.9856276046391372,eSEN,OAM
20598,eSEN,0.9718940924081055,eSEN,OAM
20599,eSEN,0.9646928765705991,eSEN,OAM
20600,eSEN,0.9739653237012391,eSEN,OAM
